Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Weiner
22314,CN(C)C1=CC=C(C=C1F)C(=O)NC1=CC=C2OC(=NC2=C1)C1CC1,,,,No ,339.369,3.8164,-4.564,5,1,1658
22315,C1CC1C1=NN=C2CN(CCN12)C1=CC=NC(=N1)C1=CC=CC=C1,,,,No ,318.383,2.4956,-2.63,6,0,1399
22316,CCC1=C2NC=C(C2=CC=C1)C1=CCN(CC1)C(=O)NC1CCCC1,,,,No ,337.465,3.7755,-4.285,4,2,1644
22317,CCN(C(=O)C1=CC=C(C=C1)N1CCOCC1)C1=CC=C(OC)N=C1,,,,No ,341.41,2.4123,-3.255,6,0,1654
22318,FC1=CC=C(C=C1)C(NC(=O)C1CCC(=O)NC1)C1CCCC1,,,,No ,318.391,1.9327,-3.498,4,2,1215
22319,NC(=O)C1=CC=C(N=C1)C(=O)N1CCC(CCC2=CC=CC=C2)CC1,,,,No ,337.422,2.8039,-3.098,5,1,1814
22320,O=C(N(CC1CCOC1)C1CC1)C1=C2C=NNC2=CC=C1,,,,No ,285.346,1.3495,-2.564,5,1,895
22321,CC1=C(N=NN1C1=CC=CC(C)=C1)C(=O)NC1=CC2=C(OCCCO2)C=C1Cl,,,,No ,398.849,3.3441,-4.776,7,1,2157
22322,CCC1=C2NC=C(C2=CC=C1)C1=CCN(CC1)C(=O)NC1=CNN=C1,,,,No ,335.41,2.1641,-3.061,6,3,1644
22323,CC(NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1)C1=CC=C2OCCC2=C1,,,,No ,367.835,3.4282,-4.246,5,1,1785
22324,O=C(N(C1CCCC1)C1CCCC1)C1=NC2=CC=CC=C2N=C1,,,,No ,309.412,3.2839,-3.697,4,0,1144
22325,O=C(NC1CC1C1=CC=CC=C1)C1CCCCN1C(=O)C1=CC=CC=C1,,,,No ,348.445,3.7741,-4.057,4,1,1783
22326,FC1=CC=C(C=C1)N1CCC(CNC(=O)C2=CC3=CC(F)=CC=C3S2)C1,,,,No ,372.438,4.0702,-5.412,3,1,1957
22327,COC1=CC=CC=C1NC1=NC=CC=C1C(=O)N(C)C1=CC(C)=CC(C)=C1,,,,No ,361.444,4.5552,-5.118,5,1,1868
22328,CC1(C)C2CCC1(C)C(C2)NC(=O)NC1CCCN(C1)C1=NC=CC=N1,,,,No ,357.5,2.5776,-4.153,6,2,1787
22329,ClC1=CC=C2C=C(NC2=C1)C(=O)N1CCN(CC1)C1CC1,,,,No ,303.792,2.6724,-2.877,4,1,984
22330,O=C(NC12CC3CC(CC(C3)C1)C2)C1=CC=C(NC1=O)C1=CC=CC=C1,,,,No ,348.445,2.7919,-4.115,4,2,1721
22331,NC(=O)C1=CN=C(NCC2=CC=NC(OC3CCCC3)=C2)C(Cl)=C1,,,,No ,346.817,2.2627,-4.606,6,2,1559
22332,CC1=C(C=NN1C1=CC=C(C=N1)C(F)(F)F)C(=O)NC1CC1C1=CC=CC(F)=C1,,,,No ,404.366,4.3274,-3.133,5,1,2578
22333,COC1=CC=C(C=N1)N(C)C(=O)C1=C(C=CS1)C1CC1,,,,No ,288.37,3.3144,-3.819,4,0,839
22334,CC1=NC(=NC(N2CC(O)C2)=C1C)C1=CC=CN=C1,,,,No ,256.308,1.1286,-3.252,5,1,692
22335,CC1=C(SC(=N1)C1=CC=C(C)C=C1C)C(=O)NCC1CCC1,,,,No ,314.452,3.9878,-4.2,3,1,1139
22336,NC(=O)C1=CC=C(C=C1)C1=NC(=CS1)C1=CC2=CC=CC=C2O1,,,,No ,320.371,3.6948,-4.661,4,1,1306
22337,FC1=CC=C2C(CC(=O)NC2=C1)C(=O)NC1CCN2CCCCC12,,,,No ,331.39,1.5989,-3.377,5,2,1324
22338,CC1OC2=CC=CC=C2N(CC(=O)N(C)C(C2CC2)C2CC2)C1=O,,,,No ,328.411,1.9569,-3.291,5,0,1297
22339,O=C(CC1CCS(=O)(=O)C1)NC1=NC(=NS1)C1=CC=CC=C1,,,,No ,337.423,2.168,-3.328,6,1,1214
22340,NN1C(SCCCC2=CNN=C2)=NN=C1C1=CC=CC=C1F,,,,No ,318.379,2.202,-6.236,6,2,1224
22341,O=C(CCN1C(=O)C2CCCCC2C1=O)NC1CC1C1=CC=CC=C1,,,,No ,340.422,2.2646,-3.437,5,1,1712
22342,CN(C)C1=C(Cl)C=CC=C1NC(=O)C1=CC=C(CN2C=NC=N2)C=C1,,,,No ,355.828,2.6056,-3.834,6,1,1679
22343,O=C(CC1CC2CCC1C2)NC1=CC=CC(=C1)C1=NN=CO1,,,,No ,297.357,2.8903,-5.419,5,1,1163
22344,CC1=CC=C(C=C1)C1CCCN1C(=O)C1=CC=C2NC(=O)COC2=C1,,,,No ,336.39,2.8783,-3.589,5,1,1540
22345,COC1=CC2=C(CN(CC2)C(=O)NCC2=CC=C(CN3CCCC3)C=C2)C=C1OC,,,,No ,409.528,2.856,-3.499,6,1,2986
22346,CCOC1=CC2=C(OC(C)C2)C=C1NC(=O)CC1=CC=CC=C1C,,,,No ,325.407,4.0359,-4.5,4,1,1403
22347,CN(C1CCCC1)C(=O)C1=CSC(=N1)C1=CC=CC=C1,,,,No ,286.398,3.2877,-2.914,3,0,858
22348,CC(C)(C(=O)NC1CCN(CC1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1,,,,No ,350.46,3.9205,-3.882,4,1,1879
22349,ClC1=CC=CC(=C1)N1CCN(CC1)C(=O)CN1C(=O)CCC1=O,,,,No ,335.79,1.0528,-2.012,6,0,1321
22350,O=C(NC1=CC=CC2=CC=CN=C12)C1=NC2=CC=CC=C2C=C1,,,,No ,299.332,3.4931,-4.564,4,1,1230
22351,CC1=C(C=NN1C1=CC=CC=C1F)C(=O)NC1=CC=CC2=NC=CC=C12,,,,No ,346.364,2.7906,-4.251,5,1,1716
22352,COC1=CC=C(C)C=C1CN1CCN(CC(=O)N2CCC3=CC=CC=C23)CC1,,,,No ,379.502,2.814,-2.66,5,0,2347
22353,CN1N=C(C)C(C(=O)NC2=CC=C(OC3=CC=C(C)C=C3)C=C2)=C1C,,,,No ,335.406,3.4047,-5.272,5,1,1744
22354,FC1=CC=C(C=C1)C(=O)N1CCCN(CC(=O)NC2=CC=C(Cl)C=C2)CC1,,,,No ,389.857,3.2845,-3.422,5,1,2175
22355,CCN1CCC2=NC3=CC=CC=C3C(C(=O)NC(C)C3=CC=CC=C3)=C2C1,,,,No ,359.472,3.2982,-3.908,4,1,1766
22356,COC1=CC=C(OC)C(CN2CCN(CC2)S(=O)(=O)C2=CC=C(C)C=C2Cl)=C1,,,,No ,424.948,3.0398,-2.763,6,0,2220
22357,CC1=NC2=CC=CC=C2C(=C1)N1CCN(CC1)C1CCCC1,,,,No ,295.429,3.3656,-3.599,3,0,1067
22358,COC1=CC=C(C=C1)C1=NC(CN2CCN(CC2)C(=O)C2=CC=CC(C)=C2)=CS1,,,,No ,407.537,3.8444,-2.864,5,0,2723
22359,FC1=CC(Cl)=CC=C1C(=O)N1CCC2=C(C1)C=CS2,,,,No ,295.764,3.4522,-3.991,2,0,701
22360,CCC1=NN=C(NC(=O)CC2=NOC3=CC=CC=C23)S1,,,,No ,288.33,2.1889,-3.425,6,1,894
22361,CN(CC1=CC=CC=C1NC(=O)C1=CC=C2N(CCC2=C1)C(C)=O)C1CCCCC1,,,,No ,405.54,4.0762,-4.883,5,1,2701
22362,COC1=CC=CC=C1C1=NOC(CN2N=NC(=N2)C2=CC=CC(F)=C2)=N1,,,,No ,352.328,2.6837,-4.242,8,0,1886
22363,NC(=O)C1=CC=CC(=C1)C(=O)NC12CC3CC(CC(C3)C1)C2,,,,No ,298.385,2.2609,-4.045,4,2,1039
22364,O=C(CC1CCC=C1)N1CCN(CC1)C1=CN=CC=N1,,,,No ,272.351,1.0254,-1.536,5,0,913
22365,FC1=CC(Cl)=CC=C1C(=O)N1CCN(CC1)C1=CC=CC=C1,,,,No ,318.778,3.6453,-3.723,3,0,1142
22366,COC1=CC=CC(=C1)N1CCN(CC(=O)NC2=CC=C(C)C(C)=C2)CC1,,,,No ,353.464,2.8482,-3.201,5,1,1994
22367,COCCN1CCN(CC1)C1=CC(C)=NC2=CC=CC=C12,,,,No ,285.39,2.0594,-2.216,4,0,968
22368,CC1=CC=C(C=N1)C(=O)N1CCCC1C1=CC=C(Cl)C=C1,,,,No ,300.788,3.6751,-3.348,3,0,946
22369,O=C(NCCC1=CC=CC=C1)N1CCC(CC1)C1=CNC2=CC=CC=C12,,,,No ,347.461,4.4151,-4.417,4,2,1989
22370,COC1=CC=C(NC(=O)C2=C(Cl)C3=C(SC=C3)S2)C(OC)=C1,,,,No ,353.849,3.3583,-6.198,4,1,1087
22371,CCC1=CC=C(C=C1S(=O)(=O)N1CCOCC1)C(=O)NCC1=CC=C(C)C=C1,,,,No ,402.513,2.6627,-2.997,6,1,2175
22372,CC(=O)NC1=CC=CC(=C1)N1C(C)=NN=C1SCC1=C(Cl)SN=N1,,,,No ,380.883,2.828,-6.437,7,1,1413
22373,CN1C(=O)C2=C(SC=C2C2=CC=C(F)C=C2)N=C1SCC1=NN=NN1C1CC1,,,,No ,414.488,3.1553,-5.133,7,0,2156
22374,ClC1=CC=CC=C1NC(=O)CN1CCN(CC1)C(=O)C1CCCCC1,,,,No ,363.887,2.742,-2.994,5,1,1764
22375,COC1=CC(=CC=C1C)C(=O)N1CCN(CC1)C1=CC=CC=C1,,,,No ,310.396,3.2124,-3.035,4,0,1306
22376,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(CC1=CC=CC=C1)C1CC1,,,,No ,344.434,2.5297,-3.184,5,1,1399
22377,CC1=NC2=CC=CC=C2C(=C1)N1CCN(CC2=CC=NC=C2)CC1,,,,No ,318.423,2.5691,-2.823,4,0,1435
22378,COC1=CC=CC(=C1)C(=O)NC1=CC=CC(OC2CCCC2)=C1,,,,No ,311.38,3.8808,-4.468,4,1,1335
22379,OC1=CC=CN=C1NC(=O)CC1=CNC2=CC=CC=C12,,,,No ,267.287,1.8494,-3.052,5,3,867
22380,FC1=CC=C(NC(=O)C2=NOC(=C2)C2=CC=CO2)C(F)=C1,,,,No ,290.225,2.4489,-4.005,5,1,1010
22381,FC1=CC=C(C=C1)N1C(=O)CC(N2CCN(CC2)C(=O)C2=CC=C(Cl)C=C2)C1=O,,,,No ,415.851,2.672,-3.604,6,0,2480
22382,CC1=NC2=CC=CC=C2C(C)=C1CC(=O)NC1=CC=C(Cl)C=N1,,,,No ,325.798,3.8195,-4.977,4,1,1264
22383,OC1=CC=C(C=N1)C(=O)N1CCN(CC1)C(=O)C1=CC=C(Cl)C=C1,,,,No ,345.785,2.5546,-2.45,6,1,1512
22384,ClC1=CC=C(CC2=CN=C(NC(=O)C3=CC=NC=C3)S2)C(Cl)=C1,,,,No ,364.255,4.5416,-5.359,4,1,1367
22385,O=C(NC1=CC=CC2=NC=CC=C12)C1=NC2=CC=CC=C2C=C1,,,,No ,299.332,3.4931,-4.564,4,1,1230
22386,CCOC1=CC=CC=C1N1CCN(CC1)C(=O)C1=CC=C2NC=NC2=C1,,,,No ,350.421,2.8744,-3.202,6,1,1819
22387,CC(C)N1CCN(CC1)C1=CC(C)=NC2=CC=CC=C12,,,,No ,269.391,2.9175,-2.973,3,0,800
22388,CC1=C(Cl)C=CC=C1NCCN1N=C2C=CC=CN2C1=O,,,,No ,302.764,1.9716,-3.759,5,1,1022
22389,CC1CCN(CC1)C(=O)C1=CC(=NN1)C1=CC=C(C)C=C1,,,,No ,283.374,2.8089,-3.094,4,1,1009
22390,O=C(NCC1CC1)C1=CC=C(C=C1)N1CCCC1=O,,,,No ,258.32,1.7476,-3.141,4,1,793
22391,FC1=CC=C(C=C1)C(=O)NCC1COC2=CC=CC=C2O1,,,,No ,287.289,2.5914,-3.427,4,1,1054
22392,CC1CC2=CC=CC=C2N1CC1=NC(=NO1)C1=CC=C(Cl)C=C1,,,,No ,325.798,3.8613,-5.341,4,0,1269
22393,O=C(C1CCN(CC1)C(=O)C1=CC=NC=C1)N1CCC2=C(C1)C1=CC=CC=C1N2,,,,No ,388.47,2.3175,-2.906,6,1,2467
22394,CN(C1CCCCC1)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC=CC=N1,,,,No ,373.476,2.9319,-3.571,6,1,1754
22395,CCOC1=CC=C(C=C1)C1CCCN1CC1=NC(=NO1)C1=CC=CC=C1Cl,,,,No ,383.878,4.3511,-4.867,5,0,2073
22396,COC1=CC=C(C=C1)C(=O)N1CCN(CC1)C(=O)C1=CC(C)=CC(C)=C1,,,,No ,352.433,3.5616,-2.986,5,0,1884
22397,CN1C=NN=C1C1CCN(CC1)S(=O)(=O)C1=C(C)C=C(C)C=C1C,,,,No ,348.47,2.4347,-1.873,6,0,1347
22398,CC1=CC=C(C)C(=C1)S(=O)(=O)N1CCN(CC1)C(=O)C1(O)CCCC1,,,,No ,366.48,1.735,-1.9,6,1,1533
22399,COC1=CC=C(C=N1)C(=O)NC(C1=CC=CC=C1)C1=CC=CC=C1,,,,No ,318.375,3.5128,-3.952,4,1,1380
22400,O=C(NC1CCN(CC2=CC=CC=C2)CC1)C1(CCC1)C1=CC=CC=C1,,,,No ,348.488,3.481,-4.109,3,1,1885
22401,CC1=CC=CC(NC(=O)C2=CC=CC=C2OCC=C)=N1,,,,No ,268.315,3.1607,-3.753,4,1,867
22402,COC1=CC=C(C=C1)C1=NC(CN2CCN(CC2)C(=O)C2=CC=CC=C2C)=CS1,,,,No ,407.537,3.8444,-2.864,5,0,2701
22403,FC(F)(F)C1=CC=CC=C1OCC1=CC(=O)N2C=C(Cl)C=CC2=N1,,,,No ,354.714,2.3327,-4.094,4,0,1409
22404,CN(C)C1=CC=CC(=C1)C(=O)N1CCN(CC1)C1=CC=CC=C1,,,,No ,309.412,2.8349,-2.709,4,0,1308
22405,CC1(C)C2CCC1(C)C(C2)NC(=O)C1=CC=CC=C1,,,,No ,257.376,3.4898,-3.845,2,1,683
22406,CC1=CC=C(NC(=O)CC2CCCC2)C=C1S(=O)(=O)N1CCOCC1,,,,No ,366.48,2.2065,-2.834,6,1,1577
22407,[O-][N+](=O)C1=CC=C(NC2=NC3=CC=C(Cl)C=C3O2)C=C1,,,,No ,289.678,3.2557,-5.506,6,1,898
22408,FC1=CC=C2N=C(NC(=O)CN3CCN(CC4=CC=CC=C4)CC3)SC2=C1,,,,No ,384.478,3.0565,-3.254,5,1,2261
22409,CC1CC(C)CN(C1)C(=O)C1=CC=C2NC(C)=C(C)C2=C1,,,,No ,284.402,3.8177,-3.772,3,1,918
22410,O=C(CCC1CCCC1)N1CCN(CC1)C(=O)C1=CC2=CC=CC=C2O1,,,,No ,354.448,3.9165,-3.889,5,0,1943
22411,O=C(NCC1CC1)C1=CC=C(C=C1)N1CCCCC1=O,,,,No ,272.347,2.0896,-3.411,4,1,913
22412,COC1=CC=C(OC)C(CCC(=O)N2CCC(CC2)C2=CC=C(O)C=C2)=C1,,,,No ,369.459,4.2091,-3.423,5,1,2168
22413,FC(F)(F)C1=C(C=NC2=CC=CC=C12)C(=O)NC1=CC=CC(C=CC2=CC=CC=N2)=C1,,,,No ,421.421,5.2259,-5.479,4,1,2908
22414,O=C(N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=N1,,,,No ,357.456,3.6303,-2.64,4,0,1914
22415,FC(F)(F)C1=CC=CC=C1C(=O)N1CCN(CC1)C(=O)C12CC3CC(CC(C3)C1)C2,,,,No ,420.473,4.2454,-4.043,4,0,2535
22416,CC1CCC2=C(C1)C1=CC(=CC=C1N2)C(=O)N1CCCCC1,,,,No ,296.413,4.0174,-4.016,3,1,1040
22417,FC(F)(F)C1=CC=C(C=C1)C(=O)NC1=NC2=CC=CC=C2N=C1N1CCCC1,,,,No ,386.376,4.2868,-5.484,5,1,2104
22418,CCN(C(=O)C1=C(C=CS1)C1=CC=C(C)C=C1)C1=NC2=CC=CC=C2S1,,,,No ,378.519,6.1349,-6.811,3,0,1667
22419,O=C(COC1=CC=C2OC3=C(CCCC3)C2=C1)NC1CC1,,,,No ,285.342,2.8654,-4.44,4,1,1012
22420,ClC1=CC=CC(=C1)N1CC(CC1=O)C(=O)N1CCCC1,,,,No ,292.765,2.1946,-3.007,4,0,822
22421,O=C(NC1CCN(CC2=CC=CC=C2)CC1)N1CCC2=CC=CC=C12,,,,No ,335.45,3.3983,-3.972,4,1,1733
22422,NC(=O)C1=CC=C(CN(C2CC2)S(=O)(=O)C2=CC=C3CCCC3=C2)C=C1,,,,No ,370.472,2.7281,-3.753,5,1,1700
22423,O=C(NC1CC2CC1C1CCCC21)C1=CC=CC(CN2CCCC2=O)=C1,,,,No ,352.476,2.9926,-4.189,4,1,1797
22424,COC1=CC=CC(=C1)N1CCN(CC1)C(=O)CC12CC3CC(CC(O)(C3)C1)C2,,,,No ,384.518,2.9528,-3.496,5,1,2188
22425,[O-][N+](=O)C1=CN(CC(=O)NC2=CC=NN2CC2=CC=CC(Cl)=C2Cl)N=C1,,,,No ,395.205,0.4256,-3.376,9,1,1881
22426,O=C1N(CC2=NOC(=N2)C2=CSC=C2)C=NC2=C1C=CS2,,,,No ,316.365,1.8095,-4.018,6,0,979
22427,CC1=C(C=NN1C1=CC=CC(C)=C1)C(=O)NC1=CC=CC=C1S(C)(=O)=O,,,,No ,369.444,1.7197,-3.992,6,1,1724
22428,FC1=CC=CC=C1CNC(=O)N1CCN(CC2=CC=CC(Cl)=C2)CC1,,,,No ,361.847,3.2715,-3.533,4,1,1806
22429,CC1=CC=CN=C1NC(=O)C1=CC=C(C)C(=C1)S(=O)(=O)N1CCOCC1,,,,No ,375.448,1.8882,-2.752,7,1,1694
22430,O=C(N1CCCN(CC1)C1=NC=CC=N1)C1=CC=CC=C1,,,,No ,282.346,2.0868,-2.21,5,0,982
22431,CC1CC(C)CN(C1)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC1=CC=CC(CO)=C1,,,,No ,402.513,2.9552,-3.427,6,2,2279
22432,FC1=CC=C(C=C1)C(=O)N1CCCN(CC1)C1=NC2=CC=CC=C2S1,,,,No ,355.436,4.1837,-4.224,4,0,1614
22433,CN(CC12CC3CC(CC(C3)C1)C2)C(=O)C1=CC(=CC=C1)S(=O)(=O)N(C)C,,,,No ,390.546,2.8869,-2.853,5,0,1860
22434,COC1=CC(=CC=C1C)C(=O)NC1=NC(=C(S1)C(C)=O)C1=CC=CC=C1,,,,No ,366.44,4.4099,-5.795,5,1,1758
22435,CC1=C(C)C2=CC=CC(C(=O)N3CCCCC3)=C2N1,,,,No ,256.348,3.2791,-3.452,3,1,666
22436,O=C(NC(C1CC1)C1CC1)C1CC2=CC=CC=C2O1,,,,No ,257.332,2.2893,-3.538,3,1,725
22437,CC1CCC(CC1)NC(=O)C1(CCN(CC1)C(C)=O)C1=CC=CC=C1,,,,No ,342.481,3.0729,-3.768,4,1,1480
22438,COC1=CC(=CC(OC)=C1C)C(=O)NCC1=CC=C(CN2CCCCC2)C=C1,,,,No ,382.502,3.4763,-3.794,5,1,2453
22439,O=C(NC1=NN=C(S1)C1CCCCC1)C1=CN=C2N(CC3=CC=CC=C3)N=CC2=C1,,,,No ,418.524,3.8056,-5.21,7,1,2883
22440,CN1C=C(C=N1)C1=NC2=CC=CC=C2S1,,,,No ,215.279,1.5541,-1.944,3,0,360
22441,CC(C)C1=CC=C(C=C1)C1=NC(CNC2=CC=CC=C2C(N)=O)=CS1,,,,No ,351.473,3.7081,-4.31,4,2,1741
22442,CC1=CC=C(NC(=O)CC2=CC=CC(=C2)C(F)(F)F)C=C1S(=O)(=O)N1CCOCC1,,,,No ,442.457,3.0402,-3.421,6,1,2686
22443,CN1C(CNC(=O)C2=COC=C2)=NC2=CC=CC=C12,,,,No ,255.276,1.2731,-1.76,5,1,753
22444,CC(=O)NC1=CC=CC(=C1)N1N=NN=C1SCC1=NOC(C)=C1,,,,No ,330.371,1.3276,-3.944,8,1,1310
22445,O=C(CCN1CCC(CC1)C(=O)N1CCCCCC1)N1CCC2=CC=CC=C12,,,,No ,383.534,3.3192,-3.123,5,0,2408
22446,ClC1=CC=CC=C1CCC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=CC=C1,,,,No ,392.906,3.3708,-2.747,5,0,1905
22447,CC1=CC=CC(NC(=O)C2=CC=C3NC(=O)COC3=C2)=C1C,,,,No ,296.325,2.3572,-4.022,5,2,1112
22448,CC(N1CCCN(CC1)C(=O)C1=CC=CC(C)=C1)C(N)=O,,,,No ,289.378,1.2207,-1.671,5,1,975
22449,CN(C1CCCC1)C(=O)CC1=C(C)NC2=CC=C(F)C=C12,,,,No ,288.365,3.1148,-3.735,3,1,930
22450,N#CC1=CC=CN=C1N1CCN(CC2=CC=CC=C2)CC1,,,,No ,278.358,2.0422,-3.047,4,0,1030
22451,O=C(NC1=CC=NC=C1)C1=CC=C2NC3=C(CCCC3)C2=C1,,,,No ,291.353,3.0564,-3.974,4,2,1089
22452,CC(=O)NC1=CC=CC(=C1)N1C(C)=NN=C1SCC(=O)C1=CC(C)=CC=C1C,,,,No ,394.498,3.2867,-6.678,6,1,2196
22453,CC1=CC=C(OCC(=O)N2CCN(CC3=CC(=O)N4C=CSC4=N3)CC2)C(C)=C1,,,,No ,412.513,1.595,-2.919,7,0,2706
22454,CC(=O)NC1=CC=CC(=C1)N1N=NN=C1SCC1=CC=CC=C1C,,,,No ,339.422,2.8093,-4.799,6,1,1460
22455,CC(NC1=CC=C(F)C=C1)C(=O)N1C(C)CC2=CC=CC=C12,,,,No ,298.36,3.2706,-4.345,3,1,1084
22456,CCOC(=O)C1=C(C)OC2=C1C(=O)N(CC1=NOC(=N1)C1=CC=C(F)C=C1)C=N2,,,,No ,398.349,2.3552,-5.374,9,0,2399
22457,COC1=CC=C(C)C=C1NC(=O)C1=CC=C2NC(=O)COC2=C1,,,,No ,312.324,1.9433,-3.696,6,2,1254
22458,CC(C)C1=CC=C(C=C1)C(=O)N1CCN(CC1)C1=NC2=CC=CC=C2O1,,,,No ,349.433,4.5068,-4.66,5,0,1898
22459,FC1=CC=C2NC3=C(CN(CC3)C(=O)C3=CN=CC=N3)C2=C1,,,,No ,296.304,1.1252,-2.228,5,1,1040
22460,NC(=O)CN1CCN(CC1)C1=NC2=CC=CC=C2S1,,,,No ,276.363,0.9726,-2.039,5,1,765
22461,CC1CC2=CC=CC=C2N1C(=O)CN1CCN(CC1)C1=CC=CC=C1O,,,,No ,351.449,2.5962,-2.902,5,1,1814
22462,O=C(NC1=CC=CC(OC2CCCC2)=C1)C1=CC=NC=C1,,,,No ,282.342,2.9499,-3.655,4,1,1035
22463,[O-][N+](=O)C1=CN(CC2=NOC(=N2)C2=CSC=C2)C(=O)C=C1,,,,No ,304.286,-0.195,-3.225,8,0,994
22464,CC1=CC=C(S1)C(=O)CN1N=NN(C1=O)C1=CC=CC=C1Cl,,,,No ,334.786,3.3212,-4.311,6,0,1108
22465,ClC1=CC2=NC=CC(N3CCN(CC(=O)NC4CC4)CC3)=C2C=C1,,,,No ,344.845,1.9734,-3.194,5,1,1483
22466,CC(=O)NC1=CC=CC=C1OCC1=NC2=CC=CC=C2N1C(F)F,,,,No ,331.321,3.9167,-3.629,5,1,1379
22467,CC(C)C1=C(C=NN1C1=CC=CC=C1)C(=O)NC1=NC(C)=C(S1)C1=NC=CN1C,,,,No ,406.513,3.4152,-4.503,7,1,2337
22468,CC1=CC=C(NC(=O)N2CCN(CC2)C2CCCC2)C=C1,,,,No ,287.406,2.9948,-2.992,4,1,1059
22469,CC1=C(C)C2=CC(=CC=C2N1)C(=O)N1CCN(CC2=CC=CC=C2)CC1,,,,No ,347.461,3.6426,-3.388,4,1,1872
22470,CCOC(=O)C1=C(C)C2=C(OC3=CC=C4C=CC(=O)OC4=C3)N=CN=C2S1,,,,No ,382.395,3.462,-7.049,7,0,1900
22471,CC(=O)NCCC1=CC=C(C=C1)C1=CSC(NC(=O)C2=CC3=CC(C)=CC=C3N2)=N1,,,,No ,418.52,4.4631,-5.802,6,3,3046
22472,COC1=CC=C(C=C1)C1CCCN1C(=O)COC1=CC=C(Cl)C=C1Cl,,,,No ,380.27,4.389,-4.309,4,0,1663
22473,CC(NC(=O)C1=CC=C2NC(=O)COC2=C1)C1=CC=CC=C1C,,,,No ,310.352,2.0094,-3.565,5,2,1278
22474,FC1=CC=CC=C1S(=O)(=O)N1CCC(=CC1)C1=CNC2=CC=CC=C12,,,,No ,356.42,2.9864,-3.279,4,1,1543
22475,COC1=CC=CC=C1C1=NOC(CS(=O)CC2=CC=C(C=C2)C2=CC=CC=C2)=C1,,,,No ,403.501,3.4884,-6.209,4,0,2711
22476,O=C(CC1CCCC1)N1CCN(CC1)C(=O)C1=CC2=CC=CC=C2O1,,,,No ,340.422,3.4621,-3.619,5,0,1692
22477,COC1=CC=C(NC(=O)C2=CC(Cl)=CC(Cl)=C2)C=N1,,,,No ,297.14,3.2996,-4.348,4,1,772
22478,COC1=CC=CC=C1N1CCN(CC1)C(=O)C1=CC(=CC=C1C)S(=O)(=O)NC1CC1,,,,No ,429.539,2.8675,-3.352,7,1,2646
22479,CC(=O)NC1=CC=CC(=C1)N1C=NN=C1SCC1=C(Cl)SN=N1,,,,No ,366.856,2.5946,-6.809,7,1,1293
22480,CCOCCCN1C(SC2=NC=CC=C2C#N)=NN=C1C1=CC=NC=C1,,,,No ,366.448,1.8176,-3.071,7,0,1734
22481,CN1CCN(CC1)C1=CC=C(Cl)C=C1NC(=O)CCN1C=NC2=CC=CC=C2C1=O,,,,No ,425.919,2.4451,-3.727,7,1,2716
22482,CCOC1=CC=C2N=C(NC(=O)C3=C4N=CC=CN4N=C3)SC2=C1,,,,No ,339.378,1.8485,-4.235,7,1,1447
22483,CC(=O)C1=CC=C(OCC2=NC3=CC=CC=C3N2C(F)F)C=C1,,,,No ,316.306,4.0842,-3.971,4,0,1288
22484,CC1=C(C)C2=CC=CC(C(=O)NC3CCCC3)=C2N1,,,,No ,256.348,3.0933,-4.162,3,2,691
22485,O=C(CCN1CCN(CC2=CC=CC=C2)CC1)N1CCC2=CC=CC=C12,,,,No ,349.476,2.9945,-2.568,4,0,2005
22486,O=C(CCC1CCCC1)N1CCN(CC1)C1=NC2=CC=CC=C2O1,,,,No ,327.427,3.7869,-4.215,5,0,1555
22487,FC(F)N1C(CN2C=NC3=CC(F)=CC=C3C2=O)=NC2=CC=CC=C12,,,,No ,344.295,3.5381,-3.809,5,0,1468
22488,BrC1=CC=C2NC3=C(CN(CC3)C3=NC=CC=N3)C2=C1,,,,No ,329.2,2.4984,-3.974,4,1,785
22489,C(CC1=CNC2=CC=CC=C12)NCC1=CC=C2OCCOC2=C1,,,,No ,308.38,2.8824,-3.634,4,2,1415
22490,COC(=O)C1=CC=CC=C1OC1=C2C=NN(C)C2=NC=N1,,,,No ,284.274,1.4185,-4.688,7,0,909
22491,CC1CCN(CC1)C(=O)CC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1,,,,No ,364.508,2.9721,-2.435,5,0,1692
22492,CC(N1CCN(CC(=O)N2CCCCCC2)CC1)C(=O)NC1=CC=C(C)C=C1C,,,,No ,400.565,2.6075,-2.347,6,1,2668
22493,ClC1=CC=CC=C1CNC(=O)C1=CC=C(O1)C1=CC=CC=C1Cl,,,,No ,346.212,4.6674,-5.876,3,1,1337
22494,BrC1=CC=C2NC3=C(CN(CC3)C(=O)CCC3=CC=CN=C3)C2=C1,,,,No ,384.276,3.149,-3.754,4,1,1439
22495,NC(=O)C1=CC=CC=C1OCC1=NC2=CC=CC=C2N1C(F)F,,,,No ,317.294,3.3003,-3.376,5,1,1204
